ts,nSeq,ppg,pzt
1779135032.151456,7670,414,544
1779135032.1652331,7671,412,544
1779135032.1739705,7672,411,544
1779135032.1828527,7673,406,544
1779135032.193994,7674,402,544
1779135032.2027993,7675,396,544
1779135032.2164946,7676,390,544
1779135032.2253215,7677,381,544
1779135032.2364726,7678,370,544
1779135032.2464647,7679,359,544
1779135032.2477562,7680,350,544
1779135032.261485,7681,341,544
1779135032.2730064,7682,332,544
1779135032.2815852,7683,320,544
1779135032.2953238,7684,311,545
1779135032.304083,7685,300,544
1779135032.315361,7686,292,546
1779135032.3403835,7687,286,547
1779135032.3415635,7688,282,547
1779135032.3667276,7689,279,548
1779135032.3678272,7690,279,549
1779135032.3716679,7691,278,550
1779135032.3778334,7692,277,551
1779135032.391607,7693,278,551
1779135032.3978698,7694,280,552
1779135032.4116585,7695,283,553
1779135032.4128277,7696,285,553
1779135032.4216232,7697,286,555
1779135032.4328973,7698,286,556
1779135032.4466093,7699,285,556
1779135032.454113,7700,283,557
1779135032.4628825,7701,280,557
1779135032.474153,7702,275,557
1779135032.4828582,7703,270,556
1779135032.4966497,7704,265,556
1779135032.5052876,7705,262,556
1779135032.5165138,7706,259,556
1779135032.5254672,7707,255,556
1779135032.5392685,7708,252,555
1779135032.5478354,7709,251,555
1779135032.558028,7710,252,554
1779135032.5715992,7711,254,552
1779135032.572898,7712,257,551
1779135032.581671,7713,261,551
1779135032.5930233,7714,262,551
1779135032.6016767,7715,263,551
1779135032.6153345,7716,264,551
1779135032.6242,7717,264,550
1779135032.6353774,7718,266,550
1779135032.644019,7719,265,549
1779135032.6766965,7720,264,549
1779135032.6779585,7721,261,549
1779135032.678965,7722,258,548
1779135032.7253652,7723,255,549
1779135032.7266653,7724,253,548
1779135032.728003,7725,255,548
1779135032.7291503,7726,264,548
1779135032.7304041,7727,281,548
1779135032.731661,7728,306,548
1779135032.74527,7729,340,549
1779135032.7464976,7730,391,549
1779135032.7616217,7731,449,551
1779135032.770317,7732,515,551
1779135032.784047,7733,583,552
1779135032.7929492,7734,647,552
1779135032.801614,7735,705,552
1779135032.8153787,7736,753,552
1779135032.8239841,7737,788,552
1779135032.8352804,7738,811,551
1779135032.8440874,7739,822,551
1779135032.857753,7740,822,551
1779135032.86651,7741,810,550
1779135032.8752549,7742,789,549
1779135032.8890142,7743,760,548
1779135032.8902457,7744,727,547
1779135032.8990052,7745,694,546
1779135032.9102545,7746,661,545
1779135032.919018,7747,632,543
1779135032.9327984,7748,604,543
1779135032.9415424,7749,579,542
1779135032.9529002,7750,558,540
1779135032.9615386,7751,540,539
1779135032.972803,7752,524,537
1779135032.9814906,7753,509,536
1779135032.9977872,7754,497,535
1779135032.9990003,7755,484,533
1779135033.0129206,7756,472,531
1779135033.0264955,7757,463,529
1779135033.032772,7758,454,527
1779135033.0464878,7759,448,526
1779135033.0477521,7760,443,524
1779135033.0803084,7761,440,522
1779135033.081501,7762,439,520
1779135033.1065896,7763,437,519
1779135033.1077673,7764,436,517
1779135033.1090927,7765,434,515
1779135033.110277,7766,434,513
1779135033.1252654,7767,430,512
1779135033.1341002,7768,426,510
1779135033.142886,7769,421,509
1779135033.154092,7770,415,508
1779135033.1628668,7771,405,507
1779135033.1765964,7772,395,506
1779135033.1852467,7773,384,505
1779135033.196518,7774,374,504
1779135033.210355,7775,364,504
1779135033.2115777,7776,356,503
1779135033.220352,7777,350,503
1779135033.2315636,7778,344,502
1779135033.2403588,7779,339,502
1779135033.254032,7780,335,502
1779135033.2627943,7781,333,501
1779135033.274049,7782,334,501
1779135033.2852626,7783,335,501
1779135033.3130565,7784,337,502
1779135033.3140671,7785,339,501
1779135033.3153749,7786,339,501
1779135033.330383,7787,338,500
1779135033.3315616,7788,336,500
1779135033.345292,7789,334,499
1779135033.3567035,7790,332,499
1779135033.3704052,7791,329,499
1779135033.371651,7792,327,499
1779135033.3803258,7793,323,499
1779135033.3929427,7794,318,499
1779135033.4014866,7795,315,498
1779135033.415336,7796,314,497
1779135033.4403446,7797,312,498
1779135033.4415839,7798,312,498
1779135033.4666293,7799,312,498
1779135033.4677818,7800,312,497
1779135033.4804654,7801,315,498
1779135033.481627,7802,316,497
1779135033.4854167,7803,316,496
1779135033.499129,7804,317,495
1779135033.5039914,7805,317,495
1779135033.5154119,7806,315,495
1779135033.5291405,7807,312,496
1779135033.530347,7808,308,497
1779135033.5390036,7809,305,497
1779135033.5502877,7810,302,497
1779135033.5589807,7811,298,497
1779135033.57286,7812,295,497
1779135033.5816052,7813,295,496
1779135033.5927963,7814,296,495
1779135033.6015172,7815,296,495
1779135033.615281,7816,296,494
1779135033.6240597,7817,297,494
1779135033.6352642,7818,300,494
1779135033.6440253,7819,302,494
1779135033.6577597,7820,308,493
1779135033.6665359,7821,321,493
1779135033.6778684,7822,343,493
1779135033.6953545,7823,372,493
1779135033.6966114,7824,411,493
1779135033.6978452,7825,458,494
1779135033.7140617,7826,510,495
1779135033.7227762,7827,566,495
1779135033.7317045,7828,620,496
1779135033.7452776,7829,670,497
1779135033.7515306,7830,713,497
1779135033.7653975,7831,748,498
1779135033.7740202,7832,775,499
1779135033.7827766,7833,793,500
1779135033.8291752,7834,800,502
1779135033.830388,7835,799,504
1779135033.8316429,7836,792,505
1779135033.8328946,7837,779,507
1779135033.834186,7838,760,508
1779135033.8490527,7839,738,510
1779135033.8502576,7840,716,512
1779135033.8640475,7841,694,515
1779135033.8702805,7842,672,517
1779135033.8840406,7843,650,519
1779135033.8903012,7844,630,521
1779135033.9077857,7845,609,523
1779135033.9091218,7846,590,524
1779135033.924035,7847,570,526
1779135033.9527917,7848,552,527
1779135033.9540205,7849,536,528
1779135033.955276,7850,519,529
1779135033.9652684,7851,504,530
1779135033.9740298,7852,494,531
1779135033.9828315,7853,487,532
1779135033.9940457,7854,483,533
1779135034.0027924,7855,482,534
1779135034.0091498,7856,483,534
1779135034.0228577,7857,487,534
1779135034.0291674,7858,492,534
1779135034.0427654,7859,497,534
1779135034.0516164,7860,502,534
1779135034.0653276,7861,507,534
1779135034.0715227,7862,511,533
1779135034.080391,7863,513,533
1779135034.0940316,7864,513,533
1779135034.102814,7865,513,533
1779135034.115375,7866,511,532
1779135034.1240153,7867,508,532
1779135034.132957,7868,503,531
1779135034.1466272,7869,495,530
1779135034.1528392,7870,487,529
1779135034.1778216,7871,478,528
1779135034.1790247,7872,465,527
1779135034.200399,7873,452,527
1779135034.201625,7874,440,526
1779135034.2028754,7875,427,526
1779135034.212914,7876,415,525
1779135034.2228944,7877,407,524
1779135034.2316394,7878,399,523
1779135034.240342,7879,393,522
1779135034.2540283,7880,388,522
1779135034.2628148,7881,384,521
1779135034.2740135,7882,382,521
1779135034.2828388,7883,380,520
1779135034.296679,7884,380,518
1779135034.3054335,7885,380,517
1779135034.3166494,7886,382,516
1779135034.3266513,7887,383,516
1779135034.3278403,7888,383,516
1779135034.3416452,7889,384,517
1779135034.3530364,7890,384,517
1779135034.361731,7891,384,517
1779135034.3753982,7892,383,517
1779135034.3841004,7893,382,516
1779135034.395395,7894,381,515
1779135034.4041092,7895,379,515
1779135034.4178965,7896,376,513
1779135034.4292035,7897,372,512
1779135034.435327,7898,370,511
1779135034.4492013,7899,367,511
1779135034.4578648,7900,367,510
1779135034.4716082,7901,369,509
1779135034.4778311,7902,376,509
1779135034.4915702,7903,390,508
1779135034.4929411,7904,410,508
1779135034.501575,7905,440,508
1779135034.512899,7906,480,508
1779135034.5666773,7907,528,508
1779135034.5679097,7908,584,507
1779135034.594046,7909,644,507
1779135034.5953212,7910,704,507
1779135034.5965612,7911,761,507
1779135034.597823,7912,810,507
1779135034.5990155,7913,848,507
1779135034.600311,7914,878,508
1779135034.6154144,7915,896,508
1779135034.6166408,7916,905,508
1779135034.6254423,7917,907,509
1779135034.6366518,7918,903,510
1779135034.650371,7919,892,509
1779135034.651644,7920,876,510
1779135034.6603875,7921,855,511
1779135034.6716034,7922,833,512
1779135034.6803062,7923,811,512
1779135034.6940668,7924,789,512
1779135034.7028623,7925,767,514
1779135034.7140188,7926,744,514
1779135034.7228022,7927,722,514
1779135034.7365475,7928,700,515
1779135034.7440338,7929,679,515
1779135034.7553074,7930,657,515
1779135034.7640362,7931,638,516
1779135034.7778516,7932,620,516
1779135034.7866416,7933,604,516
1779135034.7979019,7934,590,516
1779135034.8115575,7935,578,516
1779135034.8128333,7936,571,517
1779135034.8216813,7937,565,517
1779135034.8329728,7938,562,517
1779135034.8440523,7939,560,518
1779135034.8529587,7940,557,518
1779135034.866578,7941,555,518
1779135034.8736398,7942,551,518
1779135034.886655,7943,546,518
1779135034.9141695,7944,540,519
1779135034.9155567,7945,533,519
1779135034.9403539,7946,523,518
1779135034.9415636,7947,511,518
1779135034.9528244,7948,500,519
1779135034.9541202,7949,488,519
1779135034.9552765,7950,476,519
1779135034.970379,7951,464,519
1779135034.970413,7952,454,519
1779135034.9790845,7953,446,519
1779135034.9928274,7954,443,519
1779135034.9990602,7955,441,519
1779135035.0129316,7956,438,519
1779135035.026597,7957,435,519
1779135035.031556,7958,435,518
1779135035.0503364,7959,432,518
1779135035.0515606,7960,430,518
1779135035.0653965,7961,426,518
1779135035.074112,7962,422,517
1779135035.0903416,7963,416,517
1779135035.091579,7964,411,516
1779135035.1053271,7965,405,516
1779135035.1191027,7966,403,516
1779135035.1278157,7967,401,516
1779135035.1340904,7968,400,515
1779135035.1428125,7969,398,515
1779135035.1515872,7970,397,513
1779135035.1615634,7971,395,513
1779135035.1753201,7972,394,513
1779135035.1803257,7973,393,513
1779135035.194046,7974,393,512
1779135035.2028759,7975,393,511
1779135035.2278516,7976,390,510
1779135035.2291217,7977,385,509
1779135035.2404733,7978,382,509
1779135035.2416785,7979,376,510
1779135035.2692094,7980,371,510
1779135035.2704034,7981,365,510
1779135035.2953868,7982,362,510
1779135035.296598,7983,355,510
1779135035.3217318,7984,350,509
1779135035.3228838,7985,345,509
1779135035.3342395,7986,340,508
1779135035.3353276,7987,336,508
1779135035.336589,7988,333,507
1779135035.3428416,7989,332,507
1779135035.3566825,7990,334,506
1779135035.3641152,7991,342,505
1779135035.3779159,7992,359,505
1779135035.3829703,7993,387,505
1779135035.3968828,7994,427,505
1779135035.4029806,7995,478,505
1779135035.416668,7996,541,505
1779135035.425421,7997,611,505
1779135035.4391785,7998,684,505
1779135035.447913,7999,760,504
1779135035.4541953,8000,834,505
1779135035.465418,8001,899,504
1779135035.466648,8002,955,504
1779135035.4829912,8003,975,504
1779135035.4917135,8004,975,504
1779135035.5004337,8005,975,503
1779135035.514209,8006,975,504
1779135035.5203493,8007,975,503
1779135035.5342476,8008,975,503
1779135035.5430155,8009,975,503
1779135035.5516932,8010,975,503
1779135035.5630236,8011,975,503
1779135035.5717268,8012,963,504
1779135035.5854027,8013,931,504
1779135035.59418,8014,900,504
1779135035.6065698,8015,870,504
1779135035.6106875,8016,841,504
1779135035.6192112,8017,813,504
1779135035.6553297,8018,787,504
1779135035.6565578,8019,764,504
1779135035.6728206,8020,744,505
1779135035.6741083,8021,726,505
1779135035.67532,8022,709,505
1779135035.6915767,8023,694,505
1779135035.6928394,8024,680,504
1779135035.701695,8025,668,504
1779135035.715342,8026,660,504
1779135035.724081,8027,652,504
1779135035.732867,8028,646,503
1779135035.746616,8029,639,503
1779135035.755317,8030,630,503
1779135035.766591,8031,620,503
1779135035.7740662,8032,612,503
1779135035.7790973,8033,604,503
1779135035.7928472,8034,596,503
1779135035.799084,8035,586,503
1779135035.8128288,8036,576,503
1779135035.8215778,8037,566,503
1779135035.830317,8038,555,503
1779135035.8415937,8039,543,503
1779135035.8728695,8040,536,502
1779135035.8740783,8041,527,502
1779135035.875324,8042,518,502
1779135035.8828335,8043,508,501
1779135035.8965876,8044,496,501
1779135035.9053326,8045,484,501
1779135035.91408,8046,473,500
1779135035.9253502,8047,460,500
1779135035.9340973,8048,450,499
1779135035.939087,8049,440,498
1779135035.9529119,8050,432,497
1779135035.9590917,8051,423,495
1779135035.9728444,8052,413,494
1779135035.980358,8053,403,493
1779135036.020382,8054,391,492
1779135036.0216236,8055,381,491
1779135036.0341542,8056,369,491
1779135036.0353374,8057,357,489
1779135036.0366263,8058,346,488
1779135036.0530148,8059,337,487
1779135036.0541239,8060,331,487
1779135036.0628827,8061,328,487
1779135036.0766406,8062,328,487
1779135036.0854216,8063,332,487
1779135036.0904446,8064,338,486
1779135036.099131,8065,345,485
1779135036.1129768,8066,355,484
1779135036.119211,8067,361,484
1779135036.1330888,8068,368,483
1779135036.141704,8069,373,484
1779135036.1504798,8070,380,484
1779135036.1616998,8071,384,484
1779135036.170448,8072,388,483
1779135036.1841574,8073,388,482
1779135036.1904762,8074,389,481
1779135036.2066844,8075,383,481
1779135036.211711,8076,375,480
1779135036.225379,8077,365,480
1779135036.2342336,8078,354,478
1779135036.2453895,8079,345,476
1779135036.2503374,8080,341,475
1779135036.2590833,8081,345,473
1779135036.2730472,8082,361,472
1779135036.2791278,8083,390,470
1779135036.2929227,8084,434,468
1779135036.3016174,8085,496,467
1779135036.3154166,8086,572,466
1779135036.3216233,8087,659,465
1779135036.3353925,8088,754,465
1779135036.3441665,8089,849,464
1779135036.3579736,8090,938,463
1779135036.3854308,8091,975,462
1779135036.3866336,8092,975,462
1779135036.4067092,8093,975,460
1779135036.4079976,8094,975,458
1779135036.4091914,8095,975,457
1779135036.410385,8096,975,456
1779135036.4254665,8097,975,455
1779135036.4305258,8098,975,454
1779135036.446688,8099,975,453
1779135036.4478912,8100,975,452
1779135036.461757,8101,975,452
1779135036.4754922,8102,975,452
1779135036.4816313,8103,975,454
1779135036.5166998,8104,975,452
1779135036.517907,8105,975,452
1779135036.5191386,8106,975,452
1779135036.525404,8107,975,453
1779135036.5343347,8108,975,454
1779135036.5479379,8109,975,455
1779135036.5567443,8110,975,455
1779135036.5680747,8111,975,455
1779135036.5730326,8112,975,455
1779135036.5817978,8113,951,457
1779135036.5904737,8114,891,457
1779135036.601675,8115,833,458
1779135036.6104004,8116,783,459
1779135036.6241705,8117,737,459
1779135036.633043,8118,697,460
1779135036.6441786,8119,661,460
1779135036.6529334,8120,632,461
1779135036.6666505,8121,604,460
1779135036.6754513,8122,582,461
1779135036.686645,8123,563,461
1779135036.6953673,8124,544,461
1779135036.7091353,8125,526,462
1779135036.717942,8126,512,463
1779135036.7679546,8127,501,463
1779135036.7691305,8128,493,465
1779135036.7703693,8129,484,465
1779135036.771657,8130,477,466
1779135036.7729232,8131,469,467
1779135036.7741528,8132,460,467
1779135036.7841115,8133,451,468
1779135036.7931519,8134,443,469
1779135036.804205,8135,431,470
1779135036.8128633,8136,416,470
1779135036.8266442,8137,401,471
1779135036.8354392,8138,387,472
1779135036.8467011,8139,371,473
1779135036.8554208,8140,358,473
1779135036.8691988,8141,346,473
1779135036.877953,8142,337,473
1779135036.8941784,8143,331,473
1779135036.8953588,8144,325,474
1779135036.90172,8145,321,474
1779135036.9116242,8146,320,475
1779135036.9228978,8147,319,475
1779135036.931663,8148,320,475
1779135036.9454699,8149,322,474
1779135036.9541209,8150,326,474
1779135036.965392,8151,327,473
1779135036.9741912,8152,329,472
1779135036.9879057,8153,329,472
1779135036.996607,8154,329,472
1779135037.0078814,8155,330,472
1779135037.01911,8156,331,471
1779135037.0279088,8157,331,470
1779135037.041641,8158,331,469
1779135037.0504484,8159,328,468
1779135037.0504656,8160,327,469
1779135037.0591316,8161,325,469
1779135037.0729098,8162,323,470
1779135037.081625,8163,322,470
1779135037.0928583,8164,319,470
1779135037.1203945,8165,316,471
1779135037.121657,8166,312,472
1779135037.1528804,8167,309,472
1779135037.1541033,8168,304,473
1779135037.170389,8169,300,473
1779135037.1716356,8170,296,474
1779135037.1728919,8171,295,475
1779135037.1741433,8172,294,476
1779135037.1891146,8173,299,477
1779135037.1978664,8174,315,478
1779135037.211651,8175,347,479
1779135037.2129452,8176,399,480
1779135037.222914,8177,470,481
1779135037.231648,8178,557,482
1779135037.2403846,8179,655,484
1779135037.2516375,8180,758,485
1779135037.2604003,8181,858,486
1779135037.2741702,8182,950,488
1779135037.2829263,8183,975,489
1779135037.2941992,8184,975,490
1779135037.3028765,8185,975,493
1779135037.31664,8186,975,493
1779135037.3254037,8187,975,495
1779135037.3354266,8188,975,496
1779135037.3442166,8189,975,497
1779135037.3579113,8190,975,499
1779135037.3667183,8191,975,499
1779135037.3678756,8192,975,500
1779135037.3829243,8193,975,501
1779135037.3916318,8194,975,503
1779135037.4003685,8195,975,502
1779135037.4116323,8196,975,502
1779135037.4204206,8197,966,502
1779135037.436676,8198,912,501
1779135037.437874,8199,860,501
1779135037.4541626,8200,805,501
